Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
372,6.825,2,0.046634759,3,153.5998,8,1997,2,0,1,2181.288913575032
1413,15.2,1,0.012165821,8,48.9034,3,2009,1,2,2,2181.288913575032
328,11.35,2,0.005541732,6,168.679,7,2002,1,1,1,2181.288913575032
180,13.6,1,0.117635456,13,192.5136,8,1997,2,0,1,2181.288913575032
990,19.2,2,0.094108819,5,188.1214,7,2002,1,1,1,2181.288913575032
810,14.3,2,0.034481025,0,99.4726,7,2002,1,1,1,2181.288913575032
1046,18.7,1,0.0,0,128.102,1,1987,0,2,1,2181.288913575032
831,11.65,1,0.174758034,4,52.7298,3,2009,1,2,2,2181.288913575032
748,6.71,1,0.035788153,1,216.7166,2,2007,1,1,1,2181.288913575032
770,8.185,1,0.046445455,6,51.0692,1,1987,0,2,1,2181.288913575032
571,7.445,1,0.062988626,0,76.1354,0,1998,1,2,0,2181.288913575032
858,11.65,1,0.131504228,0,152.5024,8,1997,2,0,1,2181.288913575032
1543,13.65,1,0.077354192,8,57.293,9,1999,1,0,1,2181.288913575032
631,14.0,2,0.042128684,13,53.264,3,2009,1,2,2,2181.288913575032
89,6.135,1,0.114936679,14,162.7236,1,1987,0,2,1,2181.288913575032
1248,11.0,2,0.057174261,6,244.3512,7,2002,1,1,1,2181.288913575032
1019,17.6,1,0.058080284,10,154.5314,6,2004,2,1,1,2181.288913575032
1125,12.792854228644284,2,0.106235129,0,181.7634,5,1985,1,2,3,2181.288913575032
1270,12.792854228644284,1,0.032428906,8,193.9162,5,1985,1,2,3,2181.288913575032
341,6.52,1,0.044859477,3,167.0842,2,2007,1,1,1,2181.288913575032
486,8.71,2,0.046173643,4,45.3744,3,2009,1,2,2,2181.288913575032
673,17.5,1,0.015547419,6,183.3266,1,1987,0,2,1,2181.288913575032
1417,12.15,1,0.006797978,11,121.373,2,2007,1,1,1,2181.288913575032
225,12.792854228644284,1,0.071083489,13,207.4612,5,1985,1,2,3,2181.288913575032
1019,17.6,1,0.058419856,10,155.4314,2,2007,1,1,1,2181.288913575032
1414,16.35,0,0.017027667,9,98.241,7,2002,1,1,1,2181.288913575032
1518,11.1,1,0.05541758,9,120.5124,0,1998,1,2,0,2181.288913575032
1021,9.5,1,0.031256911,6,109.9228,1,1987,0,2,1,2181.288913575032
735,18.2,1,0.090041548,6,198.211,9,1999,1,0,1,2181.288913575032
571,7.445,1,0.037785521,0,73.3354,3,2009,1,2,2,2181.288913575032
627,12.792854228644284,2,0.100537777,10,151.3366,4,1985,2,0,0,2181.288913575032
1181,12.792854228644284,1,0.041164623,6,117.7466,5,1985,1,2,3,2181.288913575032
570,9.6,1,0.051467395,13,259.662,8,1997,2,0,1,2181.288913575032
1175,6.71,2,0.0296204,0,66.1142,7,2002,1,1,1,2181.288913575032
435,12.6,1,0.056077574,12,52.1982,8,1997,2,0,1,2181.288913575032
694,12.792854228644284,2,0.053514971,6,165.6526,5,1985,1,2,3,2181.288913575032
978,17.75,1,0.034723727,4,250.475,1,1987,0,2,1,2181.288913575032
291,12.792854228644284,1,0.099167136,13,113.1544,5,1985,1,2,3,2181.288913575032
634,12.35,2,0.159365721,10,157.2946,2,2007,1,1,1,2181.288913575032
580,12.792854228644284,2,0.103579347,3,106.3622,5,1985,1,2,3,2181.288913575032
1266,20.6,1,0.0,8,147.5392,6,2004,2,1,1,2181.288913575032
341,12.792854228644284,1,0.078101381,3,164.8842,4,1985,2,0,0,2181.288913575032
1325,12.3,1,0.052583676,9,188.653,9,1999,1,0,1,2181.288913575032
13,13.8,1,0.058054117,4,247.1802,1,1987,0,2,1,2181.288913575032
165,20.35,2,0.030921784,4,255.2672,6,2004,2,1,1,2181.288913575032
1100,14.0,2,0.105358689,5,142.1812,7,2002,1,1,1,2181.288913575032
79,8.26,1,0.034375656,7,115.3834,1,1987,0,2,1,2181.288913575032
684,16.85,2,0.026519826,3,94.712,8,1997,2,0,1,2181.288913575032
829,12.6,2,0.031534752,0,171.1764,8,1997,2,0,1,2181.288913575032
944,12.792854228644284,1,0.173505976,13,104.7964,5,1985,1,2,3,2181.288913575032
1075,12.6,1,0.048772858,1,61.4194,6,2004,2,1,1,2181.288913575032
1430,12.792854228644284,1,0.015648745,9,183.7608,5,1985,1,2,3,2181.288913575032
1241,6.695,1,0.076307719,15,194.282,2,2007,1,1,1,2181.288913575032
1003,15.6,2,0.035706979,13,112.9518,2,2007,1,1,1,2181.288913575032
1300,16.5,1,0.012635456,8,37.1506,6,2004,2,1,1,2181.288913575032
1137,16.7,0,0.102262749,3,181.6292,7,2002,1,1,1,2181.288913575032
1470,7.565,3,0.054640876,8,56.393,8,1997,2,0,1,2181.288913575032
1151,12.792854228644284,1,0.0,6,168.15,4,1985,2,0,0,2181.288913575032
193,11.35,2,0.105827874,4,86.6856,0,1998,1,2,0,2181.288913575032
859,12.792854228644284,1,0.138554192,3,46.4376,5,1985,1,2,3,2181.288913575032
899,6.895,1,0.022552069,10,141.6812,3,2009,1,2,2,2181.288913575032
1114,20.75,1,0.007568411,13,105.8622,7,2002,1,1,1,2181.288913575032
406,12.792854228644284,4,0.072453062,13,37.719,4,1985,2,0,0,2181.288913575032
411,12.15,1,0.038110748,10,62.6826,2,2007,1,1,1,2181.288913575032
1517,12.792854228644284,1,0.0,8,240.288,5,1985,1,2,3,2181.288913575032
96,10.8,1,0.061089829,14,150.4024,6,2004,2,1,1,2181.288913575032
1021,9.5,1,0.031277029,6,110.1228,6,2004,2,1,1,2181.288913575032
1110,14.0,2,0.037675391,5,166.0526,3,2009,1,2,2,2181.288913575032
929,12.15,2,0.042768081,10,184.795,7,2002,1,1,1,2181.288913575032
278,16.6,1,0.050495866,3,118.7124,3,2009,1,2,2,2181.288913575032
628,8.155,2,0.033549054,5,73.7354,6,2004,2,1,1,2181.288913575032
1313,8.92,1,0.129928494,9,175.737,8,1997,2,0,1,2181.288913575032
232,20.25,2,0.018881709,6,222.0772,3,2009,1,2,2,2181.288913575032
777,6.4,1,0.084683076,5,42.9796,1,1987,0,2,1,2181.288913575032
809,12.792854228644284,2,0.294472634,1,34.1874,4,1985,2,0,0,2181.288913575032
1178,12.792854228644284,1,0.122631339,4,263.9226,4,1985,2,0,0,2181.288913575032
108,5.0,1,0.044253583,14,188.553,2,2007,1,1,1,2181.288913575032
708,6.3,1,0.128169935,3,209.827,2,2007,1,1,1,2181.288913575032
615,15.1,2,0.067076811,13,260.0304,8,1997,2,0,1,2181.288913575032
1369,5.615,1,0.126281351,8,123.373,3,2009,1,2,2,2181.288913575032
570,12.792854228644284,1,0.0,13,260.762,5,1985,1,2,3,2181.288913575032
1281,20.2,1,0.167232734,9,185.8898,0,1998,1,2,0,2181.288913575032
26,12.792854228644284,1,0.166345741,14,241.5512,5,1985,1,2,3,2181.288913575032
266,17.7,1,0.117017229,13,185.1266,3,2009,1,2,2,2181.288913575032
792,6.55,1,0.024575567,1,104.3332,7,2002,1,1,1,2181.288913575032
1148,10.5,2,0.048281966,4,49.6376,9,1999,1,0,1,2181.288913575032
430,20.35,1,0.06094699,0,236.2616,3,2009,1,2,2,2181.288913575032
1111,12.6,2,0.022094166,6,247.4092,2,2007,1,1,1,2181.288913575032
761,12.65,1,0.06936719,10,50.0324,1,1987,0,2,1,2181.288913575032
204,7.72,1,0.052192414,6,78.7986,3,2009,1,2,2,2181.288913575032
1033,11.5,1,0.17205066,13,125.7704,2,2007,1,1,1,2181.288913575032
1217,6.905,2,0.038115681,4,96.7726,1,1987,0,2,1,2181.288913575032
744,12.792854228644284,3,0.172675804,6,128.9652,5,1985,1,2,3,2181.288913575032
174,5.44,1,0.025475101,4,242.3538,6,2004,2,1,1,2181.288913575032
444,6.405,0,0.136577368,13,126.7678,7,2002,1,1,1,2181.288913575032
122,6.57,1,0.066203569,7,261.7278,7,2002,1,1,1,2181.288913575032
698,12.792854228644284,1,0.0,0,194.9452,5,1985,1,2,3,2181.288913575032
928,10.695,2,0.127925684,4,120.144,9,1999,1,0,1,2181.288913575032
1094,9.6,1,0.059552178,13,243.417,0,1998,1,2,0,2181.288913575032
395,12.792854228644284,1,0.006033353,5,188.3898,5,1985,1,2,3,2181.288913575032
1115,13.15,1,0.020800301,1,84.9566,3,2009,1,2,2,2181.288913575032
846,7.31,1,0.026898064,13,109.057,3,2009,1,2,2,2181.288913575032
755,6.65,1,0.0,6,128.8678,1,1987,0,2,1,2181.288913575032
587,12.792854228644284,2,0.056045843,2,232.83,5,1985,1,2,3,2181.288913575032
291,10.0,1,0.099566768,13,113.5544,1,1987,0,2,1,2181.288913575032
1050,12.792854228644284,1,0.0,5,71.9038,5,1985,1,2,3,2181.288913575032
1303,14.0,0,0.024331179,9,41.5454,8,1997,2,0,1,2181.288913575032
789,8.325,1,0.049853714,6,41.6138,0,1998,1,2,0,2181.288913575032
294,10.695,1,0.053404955,5,57.9904,7,2002,1,1,1,2181.288913575032
261,7.405,1,0.159518279,4,208.8296,7,2002,1,1,1,2181.288913575032
1468,9.8,1,0.024421227,8,117.3492,9,1999,1,0,1,2181.288913575032
136,13.85,1,0.034711182,7,116.3492,3,2009,1,2,2,2181.288913575032
381,20.25,2,0.022547134,4,249.5092,9,1999,1,0,1,2181.288913575032
844,6.46,2,0.049363153,6,144.6102,3,2009,1,2,2,2181.288913575032
1460,14.8,1,0.0,8,195.5794,2,2007,1,1,1,2181.288913575032
760,10.1,0,0.032102094,3,49.9008,8,1997,2,0,1,2181.288913575032
1508,12.792854228644284,1,0.098144795,9,209.627,5,1985,1,2,3,2181.288913575032
406,17.6,2,0.041549725,13,34.919,3,2009,1,2,2,2181.288913575032
112,8.895,1,0.075387039,7,234.4616,1,1987,0,2,1,2181.288913575032
259,15.5,1,0.032873353,0,106.2938,8,1997,2,0,1,2181.288913575032
1432,21.25,1,0.024635077,9,146.1102,1,1987,0,2,1,2181.288913575032
1496,5.88,1,0.025028093,9,150.4392,2,2007,1,1,1,2181.288913575032
1139,20.7,2,0.0,4,93.8436,6,2004,2,1,1,2181.288913575032
1050,17.35,1,0.014751632,5,74.2038,3,2009,1,2,2,2181.288913575032
953,12.792854228644284,3,0.0570359,13,54.5956,5,1985,1,2,3,2181.288913575032
905,12.792854228644284,0,0.225662275,1,87.5856,4,1985,2,0,0,2181.288913575032
855,10.8,1,0.028937816,13,238.2222,6,2004,2,1,1,2181.288913575032
192,17.75,2,0.157149885,4,239.5538,7,2002,1,1,1,2181.288913575032
724,10.6,2,0.033045919,2,52.3008,6,2004,2,1,1,2181.288913575032
1016,12.792854228644284,2,0.059610971,0,167.3132,5,1985,1,2,3,2181.288913575032
208,14.0,2,0.031394866,3,51.964,3,2009,1,2,2,2181.288913575032
224,10.5,2,0.094294233,13,213.7244,2,2007,1,1,1,2181.288913575032
803,12.792854228644284,1,0.156283906,2,195.3478,4,1985,2,0,0,2181.288913575032
655,9.8,2,0.01517532,10,249.9408,2,2007,1,1,1,2181.288913575032
1534,16.7,1,0.026674614,9,248.8776,7,2002,1,1,1,2181.288913575032
560,12.792854228644284,2,0.085749906,6,153.4682,4,1985,2,0,0,2181.288913575032
126,9.3,1,0.043749257,7,192.1846,1,1987,0,2,1,2181.288913575032
1421,11.15,1,0.073368159,11,67.2142,8,1997,2,0,1,2181.288913575032
734,15.35,1,0.013801277,5,64.3168,1,1987,0,2,1,2181.288913575032
1433,5.5,1,0.047171435,11,100.9016,9,1999,1,0,1,2181.288913575032
317,10.5,2,0.066125732,15,81.196,1,1987,0,2,1,2181.288913575032
781,12.85,1,0.033366906,13,171.7422,2,2007,1,1,1,2181.288913575032
1103,18.0,1,0.039003613,13,148.1418,6,2004,2,1,1,2181.288913575032
1370,14.85,1,0.061073374,9,255.5698,9,1999,1,0,1,2181.288913575032
991,10.5,2,0.025092859,6,215.1508,3,2009,1,2,2,2181.288913575032
1455,12.792854228644284,1,0.20473381,8,154.563,4,1985,2,0,0,2181.288913575032
653,8.895,1,0.072808291,2,175.637,2,2007,1,1,1,2181.288913575032
1229,6.425,1,0.093600196,6,174.8712,9,1999,1,0,1,2181.288913575032
59,16.2,1,0.019488044,14,155.7972,2,2007,1,1,1,2181.288913575032
336,20.7,1,0.048857794,6,37.8506,7,2002,1,1,1,2181.288913575032
714,17.7,1,0.029985483,13,167.7816,9,1999,1,0,1,2181.288913575032
620,12.792854228644284,2,0.0,5,50.6666,4,1985,2,0,0,2181.288913575032
1234,15.7,2,0.027659984,3,170.679,9,1999,1,0,1,2181.288913575032
972,10.3,1,0.027357885,6,99.1042,9,1999,1,0,1,2181.288913575032
1524,5.21,1,0.011032225,9,258.7962,7,2002,1,1,1,2181.288913575032
1393,13.0,1,0.082772931,9,61.0194,1,1987,0,2,1,2181.288913575032
885,16.85,2,0.023150021,13,42.1428,6,2004,2,1,1,2181.288913575032
1335,9.3,1,0.044913852,9,245.1802,2,2007,1,1,1,2181.288913575032
251,18.0,1,0.017891302,15,178.4686,1,1987,0,2,1,2181.288913575032
1203,18.6,1,0.047850086,13,186.3898,1,1987,0,2,1,2181.288913575032
1500,17.6,1,0.074407062,9,229.701,8,1997,2,0,1,2181.288913575032
1163,17.25,2,0.047362068,13,98.3068,7,2002,1,1,1,2181.288913575032
1146,12.792854228644284,2,0.127662026,0,224.7404,5,1985,1,2,3,2181.288913575032
590,12.85,1,0.168794488,5,46.606,7,2002,1,1,1,2181.288913575032
930,9.895,2,0.08145081,5,260.8278,0,1998,1,2,0,2181.288913575032
663,12.6,2,0.062955703,5,102.499,3,2009,1,2,2,2181.288913575032
237,8.575,4,0.071846495,4,196.1794,8,1997,2,0,1,2181.288913575032
49,10.8,3,0.052025392,14,238.6564,1,1987,0,2,1,2181.288913575032
890,12.792854228644284,2,0.012397814,10,195.511,5,1985,1,2,3,2181.288913575032
756,18.7,0,0.14942345,13,255.0672,0,1998,1,2,0,2181.288913575032
527,14.5,4,0.128782548,0,100.6332,3,2009,1,2,2,2181.288913575032
1474,9.105,1,0.03844986,9,31.99,1,1987,0,2,1,2181.288913575032
1028,19.85,1,0.044749173,4,86.2856,2,2007,1,1,1,2181.288913575032
1446,8.51,1,0.01610767,9,195.3478,6,2004,2,1,1,2181.288913575032
227,12.792854228644284,1,0.152874661,3,78.7986,5,1985,1,2,3,2181.288913575032
1288,12.792854228644284,1,0.027445644,9,177.0344,5,1985,1,2,3,2181.288913575032
162,9.8,1,0.047379258,0,101.3016,3,2009,1,2,2,2181.288913575032
1080,17.35,2,0.041708827,5,91.1804,2,2007,1,1,1,2181.288913575032
813,17.0,1,0.199825987,5,247.8434,0,1998,1,2,0,2181.288913575032
233,10.5,2,0.01351745,13,143.5154,9,1999,1,0,1,2181.288913575032
1443,8.42,0,0.112445562,8,64.8168,9,1999,1,0,1,2181.288913575032
1389,6.825,1,0.059968347,8,264.2226,7,2002,1,1,1,2181.288913575032
708,6.3,3,0.127342972,3,210.927,1,1987,0,2,1,2181.288913575032
1403,17.7,1,0.0,9,127.9678,8,1997,2,0,1,2181.288913575032
1387,12.6,1,0.0,9,173.2054,8,1997,2,0,1,2181.288913575032
604,16.1,2,0.106003704,4,181.2318,0,1998,1,2,0,2181.288913575032
389,20.75,2,0.083947142,5,180.2318,3,2009,1,2,2,2181.288913575032
1461,20.35,0,0.03926078,9,127.9678,6,2004,2,1,1,2181.288913575032
392,13.3,1,0.009573182,13,62.551,1,1987,0,2,1,2181.288913575032
1219,9.31,1,0.037947917,5,63.751,6,2004,2,1,1,2181.288913575032
333,12.792854228644284,1,0.155837612,3,143.0786,4,1985,2,0,0,2181.288913575032
916,20.85,1,0.032632065,0,179.566,2,2007,1,1,1,2181.288913575032
1064,20.85,1,0.121936216,13,197.5452,2,2007,1,1,1,2181.288913575032
620,9.195,2,0.047216172,5,51.4666,7,2002,1,1,1,2181.288913575032
321,18.2,1,0.04931036,6,146.5734,6,2004,2,1,1,2181.288913575032
1281,20.2,1,0.100067654,9,186.8898,9,1999,1,0,1,2181.288913575032
975,4.785,1,0.154982791,1,120.7098,0,1998,1,2,0,2181.288913575032
370,12.792854228644284,1,0.099503188,13,212.5218,4,1985,2,0,0,2181.288913575032
332,14.85,0,0.093384846,0,141.3812,1,1987,0,2,1,2181.288913575032
99,6.865,1,0.013993247,14,131.0652,8,1997,2,0,1,2181.288913575032
1464,17.6,1,0.018901751,8,235.759,6,2004,2,1,1,2181.288913575032
1384,12.35,1,0.041702894,8,35.4216,1,1987,0,2,1,2181.288913575032
837,19.35,2,0.018547157,13,110.8544,1,1987,0,2,1,2181.288913575032
432,6.115,2,0.011370822,5,92.0488,6,2004,2,1,1,2181.288913575032
68,8.775,3,0.110134175,4,43.4428,7,2002,1,1,1,2181.288913575032
1199,15.5,2,0.0,5,48.8692,9,1999,1,0,1,2181.288913575032
1343,8.645,1,0.143395524,8,98.041,6,2004,2,1,1,2181.288913575032
1286,19.1,1,0.0,9,173.8422,1,1987,0,2,1,2181.288913575032
1189,12.792854228644284,2,0.151414173,5,211.7218,5,1985,1,2,3,2181.288913575032
223,12.792854228644284,1,0.021226502,6,104.0306,5,1985,1,2,3,2181.288913575032
1382,18.1,1,0.049139791,9,126.9336,3,2009,1,2,2,2181.288913575032
623,18.25,1,0.076401322,13,212.7218,2,2007,1,1,1,2181.288913575032
444,12.792854228644284,1,0.135640903,13,127.9678,5,1985,1,2,3,2181.288913575032
1557,9.6,1,0.024615619,8,190.0214,2,2007,1,1,1,2181.288913575032
1344,18.35,1,0.014012358,9,222.5746,1,1987,0,2,1,2181.288913575032
438,12.792854228644284,2,0.046581881,3,142.1838,5,1985,1,2,3,2181.288913575032
849,12.792854228644284,2,0.120997589,0,43.6454,5,1985,1,2,3,2181.288913575032
1067,14.5,1,0.064190434,3,151.6682,7,2002,1,1,1,2181.288913575032
543,12.792854228644284,1,0.111681212,3,119.844,5,1985,1,2,3,2181.288913575032
507,17.2,2,0.0252693,3,146.9418,3,2009,1,2,2,2181.288913575032
1011,16.2,1,0.03588139,6,260.4278,1,1987,0,2,1,2181.288913575032
1512,12.792854228644284,1,0.104736208,9,84.825,5,1985,1,2,3,2181.288913575032
438,17.1,2,0.046999232,3,138.6838,3,2009,1,2,2,2181.288913575032
1244,8.1,2,0.019808594,3,88.7198,7,2002,1,1,1,2181.288913575032
1157,4.615,2,0.101990097,3,232.53,9,1999,1,0,1,2181.288913575032
1301,8.85,0,0.016019957,9,104.5964,8,1997,2,0,1,2181.288913575032
1220,15.1,2,0.093813181,6,61.3194,1,1987,0,2,1,2181.288913575032
567,9.8,1,0.026835691,10,126.302,6,2004,2,1,1,2181.288913575032
845,6.78,2,0.086157502,6,229.1694,3,2009,1,2,2,2181.288913575032
949,6.26,2,0.009859703,10,151.8366,1,1987,0,2,1,2181.288913575032
1518,11.1,1,0.033296219,9,120.2124,2,2007,1,1,1,2181.288913575032
379,11.8,2,0.026465376,3,41.7138,3,2009,1,2,2,2181.288913575032
1066,20.2,2,0.117361247,0,197.511,8,1997,2,0,1,2181.288913575032
457,12.792854228644284,2,0.025746866,6,145.1418,5,1985,1,2,3,2181.288913575032
884,19.85,2,0.020876151,13,61.2194,8,1997,2,0,1,2181.288913575032
1384,12.35,3,0.041822272,8,35.6216,7,2002,1,1,1,2181.288913575032
645,7.365,1,0.160872688,13,94.012,2,2007,1,1,1,2181.288913575032
989,18.6,2,0.171824638,10,49.8376,7,2002,1,1,1,2181.288913575032
1362,9.895,1,0.060406879,9,233.0642,2,2007,1,1,1,2181.288913575032
63,12.1,1,0.011586629,4,165.9526,3,2009,1,2,2,2181.288913575032
1268,12.792854228644284,1,0.047757473,9,170.4106,4,1985,2,0,0,2181.288913575032
857,17.85,1,0.087646045,1,194.3794,7,2002,1,1,1,2181.288913575032
1380,12.792854228644284,1,0.015600318,11,141.947,5,1985,1,2,3,2181.288913575032
50,14.8,1,0.0,14,76.267,9,1999,1,0,1,2181.288913575032
399,6.63,2,0.010939298,13,57.9588,8,1997,2,0,1,2181.288913575032
1509,10.1,1,0.030255476,8,152.6656,9,1999,1,0,1,2181.288913575032
1335,12.792854228644284,1,0.078196049,9,243.9802,4,1985,2,0,0,2181.288913575032
1028,19.85,1,0.044678741,4,86.4856,3,2009,1,2,2,2181.288913575032
92,18.35,1,0.041661002,7,190.2872,6,2004,2,1,1,2181.288913575032
90,9.5,1,0.085091153,7,187.1872,8,1997,2,0,1,2181.288913575032
1218,13.65,2,0.079232324,4,185.824,2,2007,1,1,1,2181.288913575032
486,8.71,2,0.076971662,4,45.7744,0,1998,1,2,0,2181.288913575032
515,10.3,2,0.050274442,3,81.796,3,2009,1,2,2,2181.288913575032
992,8.785,1,0.026114508,6,120.5414,2,2007,1,1,1,2181.288913575032
308,12.792854228644284,2,0.141721145,15,171.3448,5,1985,1,2,3,2181.288913575032
44,16.1,1,0.02357284,14,190.3846,6,2004,2,1,1,2181.288913575032
630,20.2,0,0.064364078,13,258.3646,8,1997,2,0,1,2181.288913575032
1024,7.645,2,0.066977783,13,43.0112,3,2009,1,2,2,2181.288913575032
468,19.7,2,0.081065919,0,194.711,3,2009,1,2,2,2181.288913575032
1155,6.55,2,0.057920576,1,156.2288,0,1998,1,2,0,2181.288913575032
931,12.792854228644284,4,0.253947823,6,174.608,4,1985,2,0,0,2181.288913575032
697,8.0,2,0.030326275,1,251.0092,7,2002,1,1,1,2181.288913575032
445,12.792854228644284,1,0.021327353,0,157.8288,5,1985,1,2,3,2181.288913575032
580,20.0,2,0.104507367,3,107.6622,3,2009,1,2,2,2181.288913575032
191,9.695,2,0.02920962,3,176.037,9,1999,1,0,1,2181.288913575032
177,10.895,1,0.064675749,6,195.5794,8,1997,2,0,1,2181.288913575032
424,13.65,1,0.065763945,5,46.4402,7,2002,1,1,1,2181.288913575032
9,17.85,1,0.037795394,14,189.5188,1,1987,0,2,1,2181.288913575032
1196,17.0,2,0.026677105,3,142.047,3,2009,1,2,2,2181.288913575032
1502,15.1,1,0.0559533,9,141.5496,7,2002,1,1,1,2181.288913575032
973,7.71,2,0.066584547,13,56.0956,6,2004,2,1,1,2181.288913575032
94,12.792854228644284,1,0.149838383,14,49.3692,5,1985,1,2,3,2181.288913575032
28,4.59,1,0.071068888,14,113.086,3,2009,1,2,2,2181.288913575032
118,19.7,1,0.038955892,7,125.1362,2,2007,1,1,1,2181.288913575032
102,7.63,3,0.061064307,14,95.9436,8,1997,2,0,1,2181.288913575032
250,12.792854228644284,2,0.238868509,13,191.382,4,1985,2,0,0,2181.288913575032
419,6.13,1,0.10210591,6,52.9298,1,1987,0,2,1,2181.288913575032
1070,8.985,2,0.057816167,5,130.331,6,2004,2,1,1,2181.288913575032
547,15.2,1,0.09190597,13,227.9352,9,1999,1,0,1,2181.288913575032
1417,12.15,1,0.006758464,11,121.973,6,2004,2,1,1,2181.288913575032
395,13.1,1,0.006072138,5,187.3898,9,1999,1,0,1,2181.288913575032
450,12.8,1,0.127308909,6,94.741,0,1998,1,2,0,2181.288913575032
85,14.7,1,0.021038512,7,145.7128,2,2007,1,1,1,2181.288913575032
30,13.35,1,0.017770596,4,75.3012,1,1987,0,2,1,2181.288913575032
1175,6.71,2,0.029554862,0,67.8142,6,2004,2,1,1,2181.288913575032
731,20.0,1,0.034422963,0,44.4086,9,1999,1,0,1,2181.288913575032
789,8.325,1,0.029906169,6,41.1138,3,2009,1,2,2,2181.288913575032
729,12.792854228644284,1,0.108183728,13,161.2578,5,1985,1,2,3,2181.288913575032
928,12.792854228644284,2,0.223633668,4,119.944,4,1985,2,0,0,2181.288913575032
189,18.85,1,0.039705236,13,40.348,9,1999,1,0,1,2181.288913575032
131,8.01,1,0.070644938,7,35.8532,2,2007,1,1,1,2181.288913575032
508,12.35,2,0.072394912,4,50.3692,8,1997,2,0,1,2181.288913575032
1140,6.325,1,0.12588618,5,101.2042,2,2007,1,1,1,2181.288913575032
31,15.35,1,0.073431813,14,91.312,7,2002,1,1,1,2181.288913575032
826,18.25,1,0.077724599,13,260.2962,8,1997,2,0,1,2181.288913575032
207,19.2,2,0.005587545,15,226.3062,6,2004,2,1,1,2181.288913575032
694,11.1,2,0.053884439,6,163.8526,7,2002,1,1,1,2181.288913575032
792,6.55,1,0.024563959,1,100.9332,9,1999,1,0,1,2181.288913575032
1070,8.985,2,0.057778979,5,130.331,1,1987,0,2,1,2181.288913575032
105,11.8,1,0.192766917,14,198.1084,0,1998,1,2,0,2181.288913575032
1378,12.792854228644284,0,0.067451486,8,142.0812,5,1985,1,2,3,2181.288913575032
1183,15.1,1,0.173448501,13,194.611,6,2004,2,1,1,2181.288913575032
528,12.792854228644284,2,0.0,3,189.053,5,1985,1,2,3,2181.288913575032
173,12.792854228644284,2,0.096694919,3,126.5046,4,1985,2,0,0,2181.288913575032
1051,16.0,1,0.076791671,6,44.5086,1,1987,0,2,1,2181.288913575032
602,15.1,1,0.076075485,0,91.683,8,1997,2,0,1,2181.288913575032
313,16.2,1,0.044312181,5,40.9454,7,2002,1,1,1,2181.288913575032
1229,6.425,1,0.156424341,6,176.3712,0,1998,1,2,0,2181.288913575032
1033,11.5,1,0.171429906,13,125.8704,7,2002,1,1,1,2181.288913575032
1387,12.6,1,0.0,9,173.2054,3,2009,1,2,2,2181.288913575032
85,12.792854228644284,1,0.020818872,7,144.4128,5,1985,1,2,3,2181.288913575032
51,14.5,1,0.062082947,4,155.7998,9,1999,1,0,1,2181.288913575032
405,17.35,2,0.146178155,12,149.905,1,1987,0,2,1,2181.288913575032
1069,5.63,2,0.024641247,10,104.6306,3,2009,1,2,2,2181.288913575032
1351,18.6,1,0.012653565,9,121.2414,8,1997,2,0,1,2181.288913575032
14,12.792854228644284,2,0.078762707,14,175.6054,4,1985,2,0,0,2181.288913575032
444,6.405,0,0.13707192,13,128.5678,2,2007,1,1,1,2181.288913575032
1032,20.2,2,0.059922682,6,127.8678,7,2002,1,1,1,2181.288913575032
1505,12.792854228644284,1,0.051802741,8,192.8846,5,1985,1,2,3,2181.288913575032
681,12.792854228644284,2,0.143931094,13,104.3332,5,1985,1,2,3,2181.288913575032
572,7.96,1,0.028420724,3,161.8894,7,2002,1,1,1,2181.288913575032
1264,12.792854228644284,1,0.025008936,8,147.6734,5,1985,1,2,3,2181.288913575032
64,17.5,1,0.098302848,14,173.4738,3,2009,1,2,2,2181.288913575032
922,13.65,1,0.049418994,6,149.505,3,2009,1,2,2,2181.288913575032
621,10.1,2,0.053802487,6,224.2088,3,2009,1,2,2,2181.288913575032
1220,15.1,2,0.093873561,6,60.5194,6,2004,2,1,1,2181.288913575032
885,16.85,2,0.02328537,13,45.4428,2,2007,1,1,1,2181.288913575032
1045,12.792854228644284,1,0.127585158,1,156.5314,5,1985,1,2,3,2181.288913575032
487,14.3,1,0.044057131,5,77.9302,0,1998,1,2,0,2181.288913575032
